date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,31.38,31.27,31.167,31.58,2749863.0,,-0.00981633945535143,0.003304777489010702,,,,,,,,,,,,,,,,
2014-01-02,31.18,31.34,31.18,31.59,1946014.0,0.002238567316917184,-0.007913896802785647,0.005131494547786941,,,,,,,,,,,,,,,,
2014-01-05,31.41,31.02,30.8,31.43,3340992.0,-0.010210593490746711,-0.013044861597200086,0.0071428571428571175,,,,,,,,,,,,,,,,
2014-01-06,30.99,31.11,30.49,31.28,4501412.0,0.0029013539651836506,-0.005434782608695676,0.020334535913414165,,,,,,,,,,,,,,,,
2014-01-07,31.0,30.82,30.5722,31.04,4596675.0,-0.009321761491481784,-0.007087628865979356,0.008105402947776064,31.112000000000002,-0.009385446130110608,,,,,,,3426991.2,0.3413150871236552,,,,,,
2014-01-08,30.98,31.0,30.67,31.05,2776239.0,0.005840363400389403,-0.0016103059581320522,0.01075970003260518,31.058,-0.001867473758773941,,,,,,,3432266.4,-0.19113533844575703,,,,,,
2014-01-09,31.11,31.06,30.98,31.32,2137804.0,0.001935483870967758,-0.008301404853129024,0.002582311168495721,31.002,0.0018708470421262557,,,,,,,3470624.4,-0.38402899489786335,,,,,,
2014-01-12,30.91,30.58,30.48,31.04,2062793.0,-0.015453960077269846,-0.014819587628866038,0.0032808398950130435,30.913999999999998,-0.010804166397101578,,,,,,,3214984.6,-0.3583816855607955,,,,,,
2014-01-13,30.69,30.94,30.62,31.08,2140981.0,0.011772400261609084,-0.0045045045045044585,0.010450685826257411,30.880000000000003,0.0019430051813471572,,,,,,,2742898.4,-0.21944575125349153,,,,,,
2014-01-14,30.99,31.05,30.84,31.21,2083479.0,0.0035552682611506015,-0.005126561999359236,0.006809338521400754,30.926,0.004009571234560028,31.019,0.000999387472194524,,,,,2240259.2,-0.06998306267417631,2833625.2,-0.2647302120266294,,,,
2014-01-15,31.01,31.17,31.0,31.3,2552840.0,0.0038647342995168366,-0.0041533546325878135,0.005483870967742055,30.96,0.006782945736434121,31.009000000000004,0.005192041020348759,,,,,2195579.4,0.16271814173516108,2813922.9,-0.09278253501544054,,,,
2014-01-16,31.23,30.97,30.9,31.25,2516628.0,-0.006416426050689816,-0.008960000000000079,0.0022653721682848182,30.941999999999997,0.0009049188804861608,30.971999999999998,-6.457445434582265e-05,,,,,2271344.2,0.10799058988945842,2870984.3,-0.12342676342744185,,,,
2014-01-20,31.04,31.15,30.9,31.23,2417325.0,0.005812076202776906,-0.002561639449247588,0.008090614886731462,31.056,0.0030267903142708885,30.985000000000003,0.00532515733419392,,,,,2342250.6,0.03205224923413397,2778617.6,-0.1300260244518714,,,,
2014-01-21,31.17,31.11,31.06,31.36,2194342.0,-0.001284109149277679,-0.007971938775510168,0.0016097875080489654,31.089999999999996,0.0006432936635574205,30.984999999999996,0.004034210101662161,,,,,2352922.8,-0.0673973663734313,2547910.6,-0.13876805567667883,,,,
2014-01-22,30.9,30.56,30.53,31.06,4263658.0,-0.017679202828672524,-0.01609787508048932,0.0009826400262036294,30.992,-0.013939081053175095,30.958999999999996,-0.012888013178720126,,,,,2788958.6,0.5287634603109561,2514608.9,0.6955551219118012,,,,
2014-01-23,30.41,30.19,30.16,30.615,4907674.0,-0.012107329842931835,-0.013882083945778168,0.0009946949602122057,30.796,-0.019677880244187484,30.877999999999997,-0.02228123583133612,,,,,3259925.4,0.5054559223962609,2727752.4,0.7991640296971236,,,,
2014-01-26,30.22,30.33,30.11,30.679,4263790.0,0.004637297118250894,-0.011375859708595448,0.007306542676851491,30.668,-0.011021259945219852,30.805,-0.015419574744359732,,,,,3609357.8,0.1813154129524095,2940351.0,0.4500955838265568,,,,
2014-01-27,30.46,30.73,30.45,31.05,3821993.0,0.013188262446422794,-0.010305958132045046,0.009195402298850519,30.583999999999996,0.004773737902171282,30.82,-0.0029201817001947017,,,,,3890291.4,-0.017556114176948245,3116271.0,0.2264636162901108,,,,
2014-01-28,30.52,30.54,30.4,30.84,2868742.0,-0.006182883176049536,-0.009727626459144045,0.004605263157894779,30.47,0.0022973416475222663,30.78,-0.007797270955165803,,,,,4025171.4,-0.28729941785833024,3189047.1,-0.10043912490348605,,,,
2014-01-29,30.75,30.77,30.58,30.89,2777125.0,0.007531106745252147,-0.0038847523470378897,0.006213211249182615,30.512,0.008455689564761393,30.752,0.0005853277835587978,30.8855,-0.003739618915024834,,,3727864.8,-0.2550360195466316,3258411.7,-0.1477059206483945,3046018.45,-0.08827702603048915,,
2014-01-30,29.93,29.88,29.66,30.27,6996096.0,-0.02892427689307764,-0.012884043607532258,0.007417397167902795,30.45,-0.01871921182266012,30.622999999999998,-0.0242628089997714,30.816000000000003,-0.030373831775701077,,,4145549.2,0.6876162029388047,3702737.3,0.8894389294104121,3258330.1,1.1471415680074895,,
2014-02-02,29.88,29.39,29.19,30.12,4851891.0,-0.01639892904953144,-0.024236387782204494,0.006851661527920605,30.262,-0.028815015531029053,30.465000000000003,-0.035286394222878825,30.7185,-0.04324755440532568,,,4263169.4,0.13809481743793706,3936263.6,0.232613334127318,3403623.95,0.4255073625275201,,
2014-02-03,29.44,29.41,29.22,29.65,3551102.0,0.0006805035726438202,-0.008094435075885253,0.006502395619438772,29.998,-0.019601306753783576,30.290999999999997,-0.029084546564986158,30.637999999999998,-0.040080945231411924,,,4208991.2,-0.15630567248513139,4049641.3,-0.12310702678777985,3414129.45,0.04011931943588132,,
2014-02-04,29.32,29.07,28.84,29.33,5450959.0,-0.011560693641618491,-0.008864643709512343,0.007975034674063908,29.703999999999997,-0.021343926743872754,30.087,-0.03380197427460363,30.536,-0.048008907518994004,,,4725434.6,0.153536015502151,4375303.0,0.24584720189664577,3461606.8,0.5746904010010612,,
