date,open_price,close_price,lowest_price,highest_price,volume,L1_CP_R,CP_HP_R,CP_LP_R,L5_CP_SMA,L5_CP_SMA_R,L10_CP_SMA,L10_CP_SMA_R,L20_CP_SMA,L20_CP_SMA_R,L30_CP_SMA,L30_CP_SMA_R,L5_TV_SMA,L5_TV_SMA_R,L10_TV_SMA,L10_TV_SMA_R,L20_TV_SMA,L20_TV_SMA_R,L30_TV_SMA,L30_TV_SMA_R
2014-01-01,43.22,42.99,42.79,43.29,2753841.0,,-0.006930006930006893,0.0046739892498248725,,,,,,,,,,,,,,,,
2014-01-02,43.1,43.19,42.88,43.38,2275719.0,0.004652244708071462,-0.0043798985707700355,0.007229477611940149,,,,,,,,,,,,,,,,
2014-01-05,43.42,43.28,43.117,43.58,4183054.0,0.0020838156980782507,-0.006883891693437283,0.003780411438643716,,,,,,,,,,,,,,,,
2014-01-06,43.37,42.85,42.41,43.37,4529686.0,-0.009935304990757898,-0.011989854738298278,0.01037491157745829,,,,,,,,,,,,,,,,
2014-01-07,42.76,42.36,42.21,42.87,4462360.0,-0.011435239206534442,-0.011896431070678726,0.003553660270078085,42.934000000000005,-0.013369357618670641,,,,,,,3640932.0,0.2256092670777703,,,,,,
2014-01-08,42.51,42.16,41.66,42.56,4444479.0,-0.0047214353163362865,-0.009398496240601628,0.012001920307249225,42.767999999999994,-0.014216236438458596,,,,,,,3979059.6,0.11696718490972091,,,,,,
2014-01-09,42.41,41.98,41.93,42.56,5538431.0,-0.004269449715370022,-0.013627819548872266,0.0011924636298592528,42.525999999999996,-0.012839204251516745,,,,,,,4631602.0,0.19579165049155778,,,,,,
2014-01-12,42.01,41.53,41.44,42.1,6369002.0,-0.010719390185802702,-0.013539192399049882,0.00217181467181482,42.176,-0.015316767830045541,,,,,,,5068791.6,0.25651289352673334,,,,,,
2014-01-13,41.73,42.33,41.57,42.39,7294201.0,0.0192631832410306,-0.0014154281670205604,0.01828241520327145,42.071999999999996,0.006132344552196356,,,,,,,5621694.6,0.2975092955067322,,,,,,
2014-01-14,42.43,42.45,42.095,42.82,4656071.0,0.0028348688873141015,-0.008640822045772989,0.008433305618244624,42.09,0.008553100498930766,42.512,-0.0014584117425667786,,,,,5660436.8,-0.17743609468442434,4650684.4,0.0011582381294243937,,,,
2014-01-15,42.51,41.25,41.225,42.63,7134547.0,-0.028268551236749206,-0.032371569317382165,0.0006064281382656134,41.908,-0.01570105946358691,42.338,-0.025697954556190727,,,,,6198450.4,0.15102106810437643,5088755.0,0.40202210560343343,,,,
2014-01-16,41.3,41.01,40.94,41.43,6667376.0,-0.0058181818181818334,-0.010137581462708267,0.0017098192476794338,41.714,-0.016876827923479,42.12,-0.026353276353276334,,,,,6424239.4,0.03784675272219773,5527920.7,0.20612728760743626,,,,
2014-01-20,41.28,41.37,41.0104,41.49,4209274.0,0.008778346744696464,-0.002892263195950928,0.008768507500536371,41.682,-0.007485245429681986,41.929,-0.013332061341792212,,,,,5992293.8,-0.2975521327075118,5530542.7,-0.2389039867642646,,,,
2014-01-21,41.51,42.25,41.44,42.35,5183540.0,0.021271452743534036,-0.0023612750885478873,0.01954633204633205,41.666000000000004,0.01401622425958804,41.869,0.009099811316248374,,,,,5570161.6,-0.06940940456736477,5595928.1,-0.0736943171231953,,,,
2014-01-22,41.91,40.84,40.82,42.01,5519841.0,-0.033372781065088675,-0.02785051178290865,0.0004899559039686086,41.344,-0.01219040247678016,41.717,-0.021022604693530123,,,,,5742915.6,-0.03884344042945709,5701676.2,-0.031891533931723504,,,,
